#    time[fs]          Re(autocorrel)      Im(autocorrel)      Abs(autocorrel)
     0.00000000        1.00000000000000    0.00000000000000    1.00000000000000
     0.20000000       -0.99115342523833    0.12431675764188    0.99891930034025
     0.40000000        0.96495995078438   -0.24557789571277    0.99571894100721
     0.60000000       -0.92242045399668    0.36091792056503    0.99051564315584
     0.80000000        0.86509905444426   -0.46782575510803    0.98349240522881
     1.00000000       -0.79498848291550    0.56426738423710    0.97488684927127
     1.20000000        0.71435374818942   -0.64875768363413    0.96498073018408
     1.40000000       -0.62556841780457    0.72038014539027    0.95408773140997
     1.60000000        0.53095737663387   -0.77874725735383    0.94253011975111
     1.80000000       -0.43267505401009    0.82392263855367    0.93062141426247
     2.00000000        0.33262543805903   -0.85632421917863    0.91865709075577
     2.20000000       -0.23241785624589    0.87662368563264    0.90691077075647
     2.40000000        0.13335267239381   -0.88563114587308    0.89561457210958
     2.60000000       -0.03644477793451    0.88420064708193    0.88495141456399
     2.80000000       -0.05753156736334   -0.87317211092590    0.87506537843870
     3.00000000        0.14799278327464    0.85331825325493    0.86605652542973
     3.20000000       -0.23448439135170   -0.82530730721891    0.85797149203019
     3.40000000        0.31662392911329    0.78971036442058    0.85081911835620
     3.60000000       -0.39405691880818   -0.74701492192909    0.84457808925245
     3.80000000        0.46641233733706    0.69763431188824    0.83918657135586
     4.00000000       -0.53327951295351   -0.64195220448276    0.83455956754219
     4.20000000        0.59420518122136    0.58036241277394    0.83060238836106
     4.40000000       -0.64868511981994   -0.51329106968500    0.82720016132384
     4.60000000        0.69618372324645    0.44123724200344    0.82423423869923
     4.80000000       -0.73616875577649   -0.36479843305531    0.82159742802732
     5.00000000        0.76812860748516    0.28467223892255    0.81918242244953
     5.20000000       -0.79161005709912   -0.20166458723649    0.81689355992427
     5.40000000        0.80626288818029    0.11667849223164    0.81466171838762
     5.60000000       -0.81184999569516   -0.03068773875913    0.81242978331692
     5.80000000        0.80826789411276   -0.05528706492417    0.81015655783398
     6.00000000       -0.79556908996310    0.14021154772978    0.80783009044074
     6.20000000        0.77394389139711   -0.22307094870504    0.80545005753744
     6.40000000       -0.74370864986370    0.30289338965506    0.80302363687430
     6.60000000        0.70530331554763   -0.37877539474428    0.80057702102057
     6.80000000       -0.65925706197592    0.44989425299183    0.79813827914729
     7.00000000        0.60616452489829   -0.51550665962704    0.79572768417657
     7.20000000       -0.54668148984177    0.57495532226228    0.79336893935504
     7.40000000        0.48150308801445   -0.62766053928172    0.79107709885881
     7.60000000       -0.41135339011317    0.67310320483276    0.78884696609274
     7.80000000        0.33699591199277   -0.71082841263687    0.78666592459041
     8.00000000       -0.25923232456184    0.74044204283121    0.78450992147314
     8.20000000        0.17890700299583   -0.76160154090284    0.78233280822584
     8.40000000       -0.09692013894617    0.77403678385568    0.78008105738762
     8.60000000        0.01422777950422   -0.77756857106962    0.77769872857352
     8.80000000        0.06816253551183    0.77211559901492    0.77511846158479
     9.00000000       -0.14920042312323   -0.75772667535263    0.77227616873830
     9.20000000        0.22781813266751    0.73460860124339    0.76912346121600
     9.40000000       -0.30296043596217   -0.70312629363627    0.76561844972615
     9.60000000        0.37361994409173    0.66381564688423    0.76173688086598
     9.80000000       -0.43888705784756   -0.61738622669037    0.75748769128816
    10.00000000        0.49798458622256    0.56468623431368    0.75290051888588
    10.20000000       -0.55030043659129   -0.50667383201152    0.74803004121345
    10.40000000        0.59542293807109    0.44438250745466    0.74296991063764
    10.60000000       -0.63314033804091   -0.37885747459015    0.73783444871284
    10.80000000        0.66343368261196    0.31110873995725    0.73275705339618
    11.00000000       -0.68647043789457   -0.24206943070927    0.72790059169304
    11.20000000        0.70255397436034    0.17254646139766    0.72343235221433
    11.40000000       -0.71208511758502   -0.10320095234432    0.71952460086563
    11.60000000        0.71552582881694    0.03453411430859    0.71635872072254
    11.80000000       -0.71332896088303    0.03311381930298    0.71409714427610
    12.00000000        0.70591242682153   -0.09954450828814    0.71289653069109
    12.20000000       -0.69361432018738    0.16468005246633    0.71289574612934
    12.40000000        0.67665347153801   -0.22852229457934    0.71420050382525
    12.60000000       -0.65513245908608    0.29111858693674    0.71690206486536
    12.80000000        0.62900509359852   -0.35250979257595    0.72104823807760
    13.00000000       -0.59809726168412    0.41268678101637    0.72665721881758
    13.20000000        0.56211893051957   -0.47154811136007    0.73371337276604
    13.40000000       -0.52068273547410    0.52884614248209    0.74215143565109
    13.60000000        0.47336339112427   -0.58416691844608    0.75188023558507
    13.80000000       -0.41973163554004    0.63688950235636    0.76276004358176
