#    time[fs]          Re(autocorrel)      Im(autocorrel)      Abs(autocorrel)
     0.00000000        1.00000000000000    0.00000000000000    1.00000000000000
     0.20000000       -0.25192545988755    0.95236649349946    0.98512353300488
     0.40000000       -0.82389991938275   -0.47746235765124    0.95225069185209
     0.60000000        0.64211074289015   -0.62886740844469    0.89876605606736
     0.80000000        0.39635375903813    0.72759571622076    0.82854802429699
     1.00000000       -0.72916485393523    0.15952845157076    0.74641189103266
     1.20000000        0.05047008411624   -0.65569113554424    0.65763066733691
     1.40000000        0.52690475807571    0.21004182989490    0.56722675746867
     1.60000000       -0.30652842114140    0.36872406627708    0.47949672576499
     1.80000000       -0.20788824439108   -0.33908781707113    0.39774120963520
     2.00000000        0.31715411803423   -0.06708628116426    0.32417171947368
     2.20000000       -0.03845104194992    0.25710734863413    0.25996667353472
     2.40000000       -0.17809984826111   -0.10238163785764    0.20543017237261
     2.60000000        0.12670015559077   -0.09804105631607    0.16020292803284
     2.80000000        0.03055954914750    0.11964095757433    0.12348216378652
     3.00000000       -0.09274716558502   -0.01658837545023    0.09421895204327
     3.20000000        0.04159394572545   -0.05788086160184    0.07127587572793
     3.40000000        0.02482580679103    0.04743627572161    0.05353990042167
     3.60000000       -0.03999319044209   -0.00012053113414    0.03999337206953
     3.80000000        0.01446948306851   -0.02599497338335    0.02975070724321
     4.00000000        0.01131391453764    0.01894940198148    0.02206999088402
     4.20000000       -0.01634786989999   -0.00009767151836    0.01634816167012
     4.40000000        0.00652902816767   -0.01019544226376    0.01210682665969
     4.60000000        0.00364708728995    0.00819940636794    0.00897393506145
     4.80000000       -0.00655366794675   -0.00121190589944    0.00666477902600
     5.00000000        0.00356967724140   -0.00344991261778    0.00496432197567
     5.20000000        0.00048494573519    0.00368002230743    0.00371183735491
     5.40000000       -0.00241484968183   -0.00139370112584    0.00278817176910
     5.60000000        0.00195817916488   -0.00077384678047    0.00210554137490
     5.80000000       -0.00048882872634    0.00152304013555    0.00159956393376
     6.00000000       -0.00064769798483   -0.00103759861959    0.00122316130373
     6.20000000        0.00093015972453    0.00014889697628    0.00094200181671
     6.40000000       -0.00056784148781    0.00046049384062    0.00073109406545
     6.60000000        0.00003576362174   -0.00057102647329    0.00057214532231
     6.80000000        0.00030848061202    0.00033002080210    0.00045174552329
     7.00000000       -0.00036000107018   -0.00000610638812    0.00036005285516
     7.20000000        0.00020733056626   -0.00020252397608    0.00028983085514
     7.40000000       -0.00000413075738    0.00023570935064    0.00023574554319
     7.60000000       -0.00013235301466   -0.00014163981372    0.00019385344289
     7.80000000        0.00016093553301    0.00000972610482    0.00016122916268
