#    time[fs]          Re(autocorrel)      Im(autocorrel)      Abs(autocorrel)
     0.00000000        0.01000000000000    0.00000000000000    0.01000000000000
     0.01123492        0.00983209493866   -0.00182461609082    0.00999996573802
     0.02246984        0.00933402315409   -0.00358793463972    0.00999986316007
     0.03370959        0.00852211249170   -0.00523139011817    0.00999969218975
     0.04494933        0.00742381696555   -0.00669895510419    0.00999945287633
     0.05618908        0.00607607812248   -0.00794129588446    0.00999914524722
     0.06742883        0.00452422561540   -0.00891665693226    0.00999876933761
     0.07866860        0.00282045122311   -0.00959226571318    0.00999832519046
     0.08990839        0.00102205210476   -0.00994543470185    0.00999781285650
     0.10114820       -0.00081049764326   -0.00996432381617    0.00999723239418
     0.11238803       -0.00261558216927   -0.00964833762780    0.00999658386971
     0.12362790       -0.00433251723975   -0.00900814401453    0.00999586735702
     0.13486779       -0.00590359197877   -0.00806531367528    0.00999508293775
     0.14610773       -0.00727601022338   -0.00685159270083    0.00999423070120
     0.15734770       -0.00840366613731   -0.00540783275321    0.00999331074440
     0.16858772       -0.00924869431928   -0.00378261493701    0.00999232317198
     0.17982779       -0.00978274225034   -0.00203061375798    0.00999126809623
     0.19106791       -0.00998792228780   -0.00021075631085    0.00999014563706
     0.20230809       -0.00985741121755    0.00161576127527    0.00998895592195
     0.21354833       -0.00939567725604    0.00338753331077    0.00998769908594
     0.22478863       -0.00861832694737    0.00504501057423    0.00998637527163
     0.23602900       -0.00755157720706    0.00653250332792    0.00998498462911
     0.24726944       -0.00623137038928    0.00780005389337    0.00998352731593
     0.25850996       -0.00470216227420    0.00880511577231    0.00998200349713
     0.26975056       -0.00301542388026    0.00951398283380    0.00998041334512
     0.28099124       -0.00122790763343    0.00990292052385    0.00997875703973
     0.29223201        0.00060026365360    0.00995896110595    0.00997703476809
     0.30347287        0.00240762059090    0.00968033627043    0.00997524672468
     0.31471382        0.00413341563111    0.00907653267342    0.00997339311123
     0.32595488        0.00571966644354    0.00816796867241    0.00997147413670
     0.33719604        0.00711310545638    0.00698530328404    0.00996949001723
     0.34843730        0.00826696996757    0.00556840077291    0.00996744097612
     0.35967867        0.00914257262122    0.00396498586901    0.00996532724378
     0.37092016        0.00971059946866    0.00222903501642    0.00996314905766
     0.38216177        0.00995209203079    0.00041895792662    0.00996090666222
     0.39340349        0.00985908043974   -0.00140436925176    0.00995860030891
     0.40464535        0.00943484650448   -0.00317965286604    0.00995623025606
     0.41588733        0.00869380801777   -0.00484724378036    0.00995379676888
     0.42712944        0.00766102838197   -0.00635114306224    0.00995130011940
     0.43837169        0.00637136824689   -0.00764088384403    0.00994874058640
     0.44961408        0.00486830790033   -0.00867322607314    0.00994611845536
     0.46085661        0.00320248022429   -0.00941360719874    0.00994343401844
     0.47209929        0.00142996375524   -0.00983730009249    0.00994068757436
     0.48334212       -0.00038960656170   -0.00993023938586    0.00993787942840
     0.49458511       -0.00219504722885   -0.00968948859451    0.00993500989230
     0.50582825       -0.00392568500828   -0.00912333251196    0.00993207928422
     0.51707156       -0.00552339736108   -0.00825099198203    0.00992908792870
     0.52831503       -0.00693456584422   -0.00710197087668    0.00992603615655
     0.53955867       -0.00811187676865   -0.00571505748435    0.00992292430482
     0.55080248       -0.00901590860647   -0.00413701413591    0.00991975271673
     0.56204646       -0.00961645285409   -0.00242099937145    0.00991652174159
     0.57329062       -0.00989352406719   -0.00062477592710    0.00991323173477
     0.58453497       -0.00983802527864    0.00119123500272    0.00990988305757
     0.59577950       -0.00945204663566    0.00296598763756    0.00990647607723
     0.60702423       -0.00874878745723    0.00463986510558    0.00990301116680
     0.61826914       -0.00775210459762    0.00615668343589    0.00989948870509
     0.62951425       -0.00649570258129    0.00746557863983    0.00989590907659
     0.64075956       -0.00502199302350    0.00852271345744    0.00989227267142
     0.65200507       -0.00338066196386    0.00929274646339    0.00988857988524
     0.66325079       -0.00162699354487    0.00975001426972    0.00988483111918
     0.67449671        0.00017999336757    0.00987938725884    0.00988102677976
     0.68574285        0.00197953277101    0.00967677030121    0.00987716727882
     0.69698920        0.00371115633859    0.00914923188541    0.00987325303344
     0.70823578        0.00531672660136    0.00831475761010    0.00986928446587
     0.71948257        0.00674239009298    0.00720163663555    0.00986526200344
     0.73072959        0.00794038479956    0.00584750204014    0.00986118607848
     0.74197684        0.00887064121609    0.00429805765964    0.00985705712828
     0.75322431        0.00950212330972    0.00260553451256    0.00985287559494
     0.76447203        0.00981386449041    0.00082692897975    0.00984864192534
     0.77571997        0.00979566399425   -0.00097791779304    0.00984435657107
     0.78696816        0.00944842054508   -0.00274833450893    0.00984001998827
     0.79821660        0.00878409238850   -0.00442486048292    0.00983563263766
     0.80946527        0.00782528537778   -0.00595124386803    0.00983119498436
     0.82071420        0.00660448330732   -0.00727633015273    0.00982670749784
     0.83196338        0.00516294671694   -0.00835577749300    0.00982217065187
     0.84321282        0.00354931752283   -0.00915354132941    0.00981758492436
     0.85446251        0.00181797669605   -0.00964307855843    0.00981295079736
     0.86571246        0.00002721047474   -0.00980823101266    0.00980826875690
     0.87696267       -0.00176275301379   -0.00964375883568    0.00980353929295
     0.88821316       -0.00349177054477   -0.00915550614766    0.00979876289932
     0.89946390       -0.00510180575648   -0.00836019378888    0.00979394007356
     0.91071493       -0.00653887826524   -0.00728484648292    0.00978907131690
     0.92196622       -0.00775487444036   -0.00596587405494    0.00978415713412
     0.93321779       -0.00870915906644   -0.00444783796176    0.00977919803351
     0.94446964       -0.00936993388241   -0.00278194494662    0.00977419452675
     0.95572177       -0.00971529756016   -0.00102431876974    0.00976914712882
     0.96697419       -0.00973397177860    0.00076589162043    0.00976405635793
     0.97822689       -0.00942566932109    0.00252850366925    0.00975892273543
     0.98947989       -0.00880109219425    0.00420432545688    0.00975374678567
     1.00073317       -0.00788156022679    0.00573714447763    0.00974852903600
     1.01198675       -0.00669828303879    0.00707561410399    0.00974327001660
     1.02324062       -0.00529130025569    0.00817497439732    0.00973797026042
     1.03449479       -0.00370812597505    0.00899854957035    0.00973263030310
     1.04574927       -0.00200214340335    0.00951897198440    0.00972725068287
     1.05700404       -0.00023080393314    0.00971909182088    0.00972183194044
     1.06825913        0.00154630855219    0.00959254218637    0.00971637461895
     1.07951452        0.00326948289419    0.00914394103663    0.00971087926384
     1.09077022        0.00488088788058    0.00838872354314    0.00970534642277
     1.10202623        0.00632651396740    0.00735261096442    0.00969977664556
     1.11328256        0.00755798428009    0.00607073430450    0.00969417048405
     1.12453920        0.00853417414479    0.00458644263102    0.00968852849205
     1.13579616        0.00922258491369    0.00294983649702    0.00968285122520
     1.14705344        0.00960042617739    0.00121607610835    0.00967713924095
     1.15831104        0.00965537032052   -0.00055647860481    0.00967139309841
     1.16956897        0.00938595444098   -0.00230823326896    0.00966561335829
     1.18082722        0.00880161654356   -0.00398036349086    0.00965980058279
     1.19208580        0.00792236523540   -0.00551679097820    0.00965395533552
     1.20334471        0.00677809447702   -0.00686606494691    0.00964807818141
     1.21460395        0.00540756686601   -0.00798308567256    0.00964216968663
     1.22586353        0.00385710004798   -0.00883061243052    0.00963623041849
     1.23712344        0.00217900078995   -0.00938050539323    0.00963026094532
     1.24838368        0.00042979968053   -0.00961466006322    0.00962426183646
     1.25964426       -0.00133165394113   -0.00952560321237    0.00961823366208
     1.27090519       -0.00304617260199   -0.00911673072032    0.00961217699317
     1.28216645       -0.00465622017376   -0.00840217977178    0.00960609240138
     1.29342806       -0.00610784331790   -0.00740634017697    0.00959998045899
     1.30469001       -0.00735248003977   -0.00616302170806    0.00959384173880
     1.31595231       -0.00834858471133   -0.00471430588827    0.00958767681404
     1.32721495       -0.00906301517226   -0.00310912124321    0.00958148625828
     1.33847794       -0.00947213559057   -0.00140159027031    0.00957527064536
     1.34974128       -0.00956259838200    0.00035079600614    0.00956903054929
     1.36100498       -0.00933177932665    0.00208911430446    0.00956276654417
     1.37226902       -0.00878785171558    0.00375499094583    0.00955647920409
     1.38353342       -0.00794949751496    0.00529256262664    0.00955016910308
     1.39479817       -0.00684526574125    0.00665035022256    0.00954383681498
     1.40606328       -0.00551260008711    0.00778298275747    0.00953748291341
     1.41732875       -0.00399656892724    0.00865271379259    0.00953110797162
     1.42859457       -0.00234834079280    0.00923067954805    0.00952471256248
     1.43986075       -0.00062345690069    0.00949785682094    0.00951829725834
     1.45112730        0.00112004092477    0.00944568891280    0.00951186263098
     1.46239420        0.00282356382015    0.00907635898322    0.00950540925151
     1.47366147        0.00442994517132    0.00840270212632    0.00949893769032
     1.48492909        0.00588535941553    0.00744775962266    0.00949244851695
     1.49619709        0.00714112593972    0.00624399084186    0.00948594230006
     1.50746544        0.00815533761026    0.00483216975639    0.00947941960733
     1.51873416        0.00889425944831    0.00326000359022    0.00947288100538
     1.53000325        0.00933345076748    0.00158052041171    0.00946632705968
     1.54127270        0.00945857345075   -0.00014971981948    0.00945975833452
     1.55254252        0.00926585964506   -0.00187253038599    0.00945317539288
     1.56381271        0.00876222363678   -0.00353005494223    0.00944657879638
     1.57508326        0.00796501465069   -0.00506671079910    0.00943996910521
     1.58635419        0.00690141938790   -0.00643105308282    0.00943334687805
     1.59762548        0.00560753487626   -0.00757749723931    0.00942671267199
     1.60889714        0.00412714325655   -0.00846784220592    0.00942006704246
     1.62016918        0.00251023009899   -0.00907254335368    0.00941341054317
     1.63144158        0.00081129640293   -0.00937169278592    0.00940674372602
     1.64271435       -0.00091247870712   -0.00935567447410    0.00940006714105
     1.65398750       -0.00260316264109   -0.00902547268536    0.00939338133635
