#    time[fs]          Re(autocorrel)      Im(autocorrel)      Abs(autocorrel)
     7.03655896        0.63249184483682    0.00000000000000    0.63249184483682
     7.04787027        0.63227821474983    0.00000000000000    0.63227821474983
     7.05918160        0.63206490835663    0.00000000000000    0.63206490835663
     7.07049295        0.63185192976076    0.00000000000000    0.63185192976076
     7.08180431        0.63163928289903    0.00000000000000    0.63163928289903
     7.09311568        0.63142697153876    0.00000000000000    0.63142697153876
     7.10442708        0.63121499927493    0.00000000000000    0.63121499927493
     7.11573849        0.63100336952743    0.00000000000000    0.63100336952743
     7.12704991        0.63079208553842    0.00000000000000    0.63079208553842
     7.13836135        0.63058115036970    0.00000000000000    0.63058115036970
     7.14967281        0.63037056690009    0.00000000000000    0.63037056690009
     7.16098427        0.63016033782300    0.00000000000000    0.63016033782300
     7.17229576        0.62995046564392    0.00000000000000    0.62995046564392
     7.18360725        0.62974095267808    0.00000000000000    0.62974095267808
     7.19491876        0.62953180104809    0.00000000000000    0.62953180104809
     7.20623028        0.62932301268169    0.00000000000000    0.62932301268169
     7.21754182        0.62911458930954    0.00000000000000    0.62911458930954
     7.22885336        0.62890653246311    0.00000000000000    0.62890653246311
     7.24016492        0.62869884347255    0.00000000000000    0.62869884347255
     7.25147649        0.62849152346472    0.00000000000000    0.62849152346472
     7.26278807        0.62828457336120    0.00000000000000    0.62828457336120
     7.27409966        0.62807799387645    0.00000000000000    0.62807799387645
     7.28541126        0.62787178551597    0.00000000000000    0.62787178551597
     7.29672286        0.62766594857450    0.00000000000000    0.62766594857450
     7.30803448        0.62746048313441    0.00000000000000    0.62746048313441
     7.31934611        0.62725538906400    0.00000000000000    0.62725538906400
     7.33065774        0.62705066601600    0.00000000000000    0.62705066601600
     7.34196939        0.62684631342603    0.00000000000000    0.62684631342603
     7.35328104        0.62664233051123    0.00000000000000    0.62664233051123
     7.36459269        0.62643871626882    0.00000000000000    0.62643871626882
     7.37590436        0.62623546947492    0.00000000000000    0.62623546947492
     7.38721603        0.62603258868323    0.00000000000000    0.62603258868323
     7.39852770        0.62583007222394    0.00000000000000    0.62583007222394
     7.40983938        0.62562791820261    0.00000000000000    0.62562791820261
     7.42115106        0.62542612449920    0.00000000000000    0.62542612449920
     7.43246275        0.62522468876707    0.00000000000000    0.62522468876707
     7.44377444        0.62502360843214    0.00000000000000    0.62502360843214
     7.45508614        0.62482288069210    0.00000000000000    0.62482288069210
     7.46639784        0.62462250251561    0.00000000000000    0.62462250251561
     7.47770954        0.62442247064173    0.00000000000000    0.62442247064173
     7.48902124        0.62422278157924    0.00000000000000    0.62422278157924
     7.50033294        0.62402343160616    0.00000000000000    0.62402343160616
     7.51164465        0.62382441676932    0.00000000000000    0.62382441676932
     7.52295635        0.62362573288392    0.00000000000000    0.62362573288392
     7.53426805        0.62342737553329    0.00000000000000    0.62342737553329
     7.54557976        0.62322934006858    0.00000000000000    0.62322934006858
     7.55689146        0.62303162160867    0.00000000000000    0.62303162160867
     7.56820316        0.62283421504003    0.00000000000000    0.62283421504003
     7.57951486        0.62263711501671    0.00000000000000    0.62263711501671
     7.59082656        0.62244031596041    0.00000000000000    0.62244031596041
     7.60213825        0.62224381206057    0.00000000000000    0.62224381206057
     7.61344994        0.62204759727460    0.00000000000000    0.62204759727460
     7.62476163        0.62185166532814    0.00000000000000    0.62185166532814
     7.63607331        0.62165600971539    0.00000000000000    0.62165600971539
     7.64738499        0.62146062369953    0.00000000000000    0.62146062369953
     7.65869666        0.62126550031324    0.00000000000000    0.62126550031324
     7.67000833        0.62107063235919    0.00000000000000    0.62107063235919
     7.68131999        0.62087601241075    0.00000000000000    0.62087601241075
     7.69263164        0.62068163281265    0.00000000000000    0.62068163281265
     7.70394329        0.62048748568177    0.00000000000000    0.62048748568177
     7.71525493        0.62029356290799    0.00000000000000    0.62029356290799
     7.72656656        0.62009985615511    0.00000000000000    0.62009985615511
     7.73787818        0.61990635686188    0.00000000000000    0.61990635686188
     7.74918980        0.61971305624301    0.00000000000000    0.61971305624301
     7.76050140        0.61951994529036    0.00000000000000    0.61951994529036
     7.77181300        0.61932701477415    0.00000000000000    0.61932701477415
     7.78312458        0.61913425524421    0.00000000000000    0.61913425524421
     7.79443616        0.61894165703138    0.00000000000000    0.61894165703138
     7.80574772        0.61874921024894    0.00000000000000    0.61874921024894
     7.81705927        0.61855690479408    0.00000000000000    0.61855690479408
     7.82837081        0.61836473034948    0.00000000000000    0.61836473034948
     7.83968234        0.61817267638501    0.00000000000000    0.61817267638501
     7.85099386        0.61798073215938    0.00000000000000    0.61798073215938
     7.86230536        0.61778888672196    0.00000000000000    0.61778888672196
     7.87361685        0.61759712891464    0.00000000000000    0.61759712891464
     7.88492833        0.61740544737375    0.00000000000000    0.61740544737375
     7.89623979        0.61721383053208    0.00000000000000    0.61721383053208
     7.90755124        0.61702226662093    0.00000000000000    0.61702226662093
     7.91886267        0.61683074367226    0.00000000000000    0.61683074367226
     7.93017409        0.61663924952090    0.00000000000000    0.61663924952090
     7.94148550        0.61644777180685    0.00000000000000    0.61644777180685
     7.95279689        0.61625629797758    0.00000000000000    0.61625629797758
     7.96410826        0.61606481529051    0.00000000000000    0.61606481529051
     7.97541962        0.61587331081544    0.00000000000000    0.61587331081544
     7.98673096        0.61568177143713    0.00000000000000    0.61568177143713
     7.99804228        0.61549018385795    0.00000000000000    0.61549018385795
     8.00935359        0.61529853460051    0.00000000000000    0.61529853460051
     8.02066488        0.61510681001045    0.00000000000000    0.61510681001045
     8.03197615        0.61491499625926    0.00000000000000    0.61491499625926
     8.04328740        0.61472307934718    0.00000000000000    0.61472307934718
     8.05459864        0.61453104510612    0.00000000000000    0.61453104510612
     8.06590985        0.61433887920271    0.00000000000000    0.61433887920271
     8.07722105        0.61414656714137    0.00000000000000    0.61414656714137
     8.08853223        0.61395409426743    0.00000000000000    0.61395409426743
     8.09984340        0.61376144577042    0.00000000000000    0.61376144577042
     8.11115454        0.61356860668724    0.00000000000000    0.61356860668724
     8.12246566        0.61337556190558    0.00000000000000    0.61337556190558
     8.13377677        0.61318229616726    0.00000000000000    0.61318229616726
     8.14508785        0.61298879407172    0.00000000000000    0.61298879407172
     8.15639892        0.61279504007955    0.00000000000000    0.61279504007955
     8.16770997        0.61260101851601    0.00000000000000    0.61260101851601
     8.17902099        0.61240671357474    0.00000000000000    0.61240671357474
     8.19033200        0.61221210932141    0.00000000000000    0.61221210932141
     8.20164299        0.61201718969749    0.00000000000000    0.61201718969749
     8.21295395        0.61182193852406    0.00000000000000    0.61182193852406
     8.22426490        0.61162633950568    0.00000000000000    0.61162633950568
     8.23557583        0.61143037623432    0.00000000000000    0.61143037623432
     8.24688673        0.61123403219333    0.00000000000000    0.61123403219333
     8.25819762        0.61103729076146    0.00000000000000    0.61103729076146
     8.26950849        0.61084013521699    0.00000000000000    0.61084013521699
     8.28081933        0.61064254874182    0.00000000000000    0.61064254874182
     8.29213016        0.61044451442570    0.00000000000000    0.61044451442570
     8.30344097        0.61024601527046    0.00000000000000    0.61024601527046
     8.31475175        0.61004703419430    0.00000000000000    0.61004703419430
     8.32606252        0.60984755403612    0.00000000000000    0.60984755403612
     8.33737327        0.60964755755995    0.00000000000000    0.60964755755995
     8.34868399        0.60944702745934    0.00000000000000    0.60944702745934
     8.35999470        0.60924594636190    0.00000000000000    0.60924594636190
     8.37130539        0.60904429683377    0.00000000000000    0.60904429683377
     8.38261606        0.60884206138426    0.00000000000000    0.60884206138426
     8.39392671        0.60863922247042    0.00000000000000    0.60863922247042
     8.40523734        0.60843576250172    0.00000000000000    0.60843576250172
     8.41654795        0.60823166384477    0.00000000000000    0.60823166384477
     8.42785855        0.60802690882804    0.00000000000000    0.60802690882804
     8.43916912        0.60782147974667    0.00000000000000    0.60782147974667
     8.45047968        0.60761535886727    0.00000000000000    0.60761535886727
     8.46179022        0.60740852843282    0.00000000000000    0.60740852843282
     8.47310074        0.60720097066751    0.00000000000000    0.60720097066751
     8.48441125        0.60699266778174    0.00000000000000    0.60699266778174
     8.49572173        0.60678360197705    0.00000000000000    0.60678360197705
     8.50703221        0.60657375545113    0.00000000000000    0.60657375545113
     8.51834266        0.60636311040286    0.00000000000000    0.60636311040286
     8.52965310        0.60615164903736    0.00000000000000    0.60615164903736
     8.54096353        0.60593935357113    0.00000000000000    0.60593935357113
     8.55227394        0.60572620623710    0.00000000000000    0.60572620623710
     8.56358433        0.60551218928988    0.00000000000000    0.60551218928988
     8.57489471        0.60529728501083    0.00000000000000    0.60529728501083
     8.58620508        0.60508147571335    0.00000000000000    0.60508147571335
     8.59751543        0.60486474374808    0.00000000000000    0.60486474374808
     8.60882577        0.60464707150812    0.00000000000000    0.60464707150812
     8.62013610        0.60442844143435    0.00000000000000    0.60442844143435
     8.63144642        0.60420883602069    0.00000000000000    0.60420883602069
     8.64275672        0.60398823781942    0.00000000000000    0.60398823781942
     8.65406702        0.60376662944651    0.00000000000000    0.60376662944651
     8.66537730        0.60354399358695    0.00000000000000    0.60354399358695
     8.67668758        0.60332031300014    0.00000000000000    0.60332031300014
     8.68799784        0.60309557052521    0.00000000000000    0.60309557052521
     8.69930810        0.60286974908646    0.00000000000000    0.60286974908646
     8.71061835        0.60264283169874    0.00000000000000    0.60264283169874
     8.72192859        0.60241480147281    0.00000000000000    0.60241480147281
     8.73323883        0.60218564162081    0.00000000000000    0.60218564162081
     8.74454906        0.60195533546165    0.00000000000000    0.60195533546165
     8.75585929        0.60172386642644    0.00000000000000    0.60172386642644
     8.76716951        0.60149121806391    0.00000000000000    0.60149121806391
     8.77847973        0.60125737404586    0.00000000000000    0.60125737404586
     8.78978995        0.60102231817256    0.00000000000000    0.60102231817256
     8.80110016        0.60078603437821    0.00000000000000    0.60078603437821
     8.81241037        0.60054850673635    0.00000000000000    0.60054850673635
     8.82372059        0.60030971946528    0.00000000000000    0.60030971946528
     8.83503080        0.60006965693351    0.00000000000000    0.60006965693351
     8.84634101        0.59982830366513    0.00000000000000    0.59982830366513
     8.85765123        0.59958564434525    0.00000000000000    0.59958564434525
     8.86896145        0.59934166382537    0.00000000000000    0.59934166382537
     8.88027168        0.59909634712880    0.00000000000000    0.59909634712880
     8.89158190        0.59884967945597    0.00000000000000    0.59884967945597
     8.90289214        0.59860164618987    0.00000000000000    0.59860164618987
     8.91420238        0.59835223290131    0.00000000000000    0.59835223290131
     8.92551263        0.59810142535432    0.00000000000000    0.59810142535432
     8.93682289        0.59784920951140    0.00000000000000    0.59784920951140
     8.94813316        0.59759557153885    0.00000000000000    0.59759557153885
     8.95944344        0.59734049781199    0.00000000000000    0.59734049781199
     8.97075373        0.59708397492045    0.00000000000000    0.59708397492045
     8.98206404        0.59682598967336    0.00000000000000    0.59682598967336
     8.99337436        0.59656652910455    0.00000000000000    0.59656652910455
     9.00468469        0.59630558047773    0.00000000000000    0.59630558047773
     9.01599505        0.59604313129157    0.00000000000000    0.59604313129157
     9.02730542        0.59577916928489    0.00000000000000    0.59577916928489
     9.03861580        0.59551368244166    0.00000000000000    0.59551368244166
     9.04992621        0.59524665899609    0.00000000000000    0.59524665899609
     9.06123664        0.59497808743758    0.00000000000000    0.59497808743758
     9.07254709        0.59470795651574    0.00000000000000    0.59470795651574
     9.08385757        0.59443625524530    0.00000000000000    0.59443625524530
     9.09516807        0.59416297291100    0.00000000000000    0.59416297291100
     9.10647859        0.59388809907242    0.00000000000000    0.59388809907242
     9.11778914        0.59361162356881    0.00000000000000    0.59361162356881
     9.12909972        0.59333353652386    0.00000000000000    0.59333353652386
     9.14041034        0.59305382835037    0.00000000000000    0.59305382835037
     9.15172098        0.59277248975499    0.00000000000000    0.59277248975499
     9.16303165        0.59248951174277    0.00000000000000    0.59248951174277
     9.17434236        0.59220488562178    0.00000000000000    0.59220488562178
     9.18565311        0.59191860300760    0.00000000000000    0.59191860300760
     9.19696389        0.59163065582781    0.00000000000000    0.59163065582781
     9.20827471        0.59134103632639    0.00000000000000    0.59134103632639
     9.21958557        0.59104973706807    0.00000000000000    0.59104973706807
     9.23089646        0.59075675094267    0.00000000000000    0.59075675094267
     9.24220741        0.59046207116928    0.00000000000000    0.59046207116928
     9.25351839        0.59016569130049    0.00000000000000    0.59016569130049
     9.26482942        0.58986760522649    0.00000000000000    0.58986760522649
     9.27614050        0.58956780717915    0.00000000000000    0.58956780717915
     9.28745163        0.58926629173600    0.00000000000000    0.58926629173600
     9.29876280        0.58896305382415    0.00000000000000    0.58896305382415
     9.31007403        0.58865808872418    0.00000000000000    0.58865808872418
